semilla	cp	maxdepth	minsplit	minbucket	ganancia_test
937589	-0.5	10	800	5	9800000
462239	-0.5	10	800	5	9150000
861599	-0.5	10	800	5	8510000
449671	-0.5	10	800	5	8150000
241303	-0.5	10	800	5	7930000
933403	-0.5	10	800	5	7540000
647201	-0.5	10	800	5	8240000
338213	-0.5	10	800	5	8870000
872393	-0.5	10	800	5	10560000
823789	-0.5	10	800	5	8750000
202757	-0.5	10	800	5	10800000
747427	-0.5	10	800	5	8030000
706313	-0.5	10	800	5	9090000
373193	-0.5	10	800	5	8240000
337903	-0.5	10	800	5	6060000
643703	-0.5	10	800	5	8810000
966613	-0.5	10	800	5	7670000
522317	-0.5	10	800	5	7110000
896717	-0.5	10	800	5	8870000
322397	-0.5	10	800	5	6780000
937589	-0.5	10	600	5	9800000
462239	-0.5	10	600	5	9150000
861599	-0.5	10	600	5	7430000
449671	-0.5	10	600	5	7310000
241303	-0.5	10	600	5	7930000
933403	-0.5	10	600	5	7540000
647201	-0.5	10	600	5	8160000
338213	-0.5	10	600	5	9210000
872393	-0.5	10	600	5	10560000
823789	-0.5	10	600	5	8470000
202757	-0.5	10	600	5	10130000
747427	-0.5	10	600	5	8150000
706313	-0.5	10	600	5	9890000
373193	-0.5	10	600	5	8240000
337903	-0.5	10	600	5	6830000
643703	-0.5	10	600	5	8080000
966613	-0.5	10	600	5	7690000
522317	-0.5	10	600	5	6540000
896717	-0.5	10	600	5	8760000
322397	-0.5	10	600	5	6780000
937589	-0.5	10	600	5	9800000
462239	-0.5	10	600	5	9150000
861599	-0.5	10	600	5	7430000
449671	-0.5	10	600	5	7310000
241303	-0.5	10	600	5	7930000
933403	-0.5	10	600	5	7540000
647201	-0.5	10	600	5	8160000
338213	-0.5	10	600	5	9210000
872393	-0.5	10	600	5	10560000
823789	-0.5	10	600	5	8470000
202757	-0.5	10	600	5	10130000
747427	-0.5	10	600	5	8150000
706313	-0.5	10	600	5	9890000
373193	-0.5	10	600	5	8240000
337903	-0.5	10	600	5	6830000
643703	-0.5	10	600	5	8080000
966613	-0.5	10	600	5	7690000
522317	-0.5	10	600	5	6540000
896717	-0.5	10	600	5	8760000
322397	-0.5	10	600	5	6780000
937589	-0.5	10	600	5	9800000
462239	-0.5	10	600	5	9150000
861599	-0.5	10	600	5	7430000
449671	-0.5	10	600	5	7310000
241303	-0.5	10	600	5	7930000
933403	-0.5	10	600	5	7540000
647201	-0.5	10	600	5	8160000
338213	-0.5	10	600	5	9210000
872393	-0.5	10	600	5	10560000
823789	-0.5	10	600	5	8470000
202757	-0.5	10	600	5	10130000
747427	-0.5	10	600	5	8150000
706313	-0.5	10	600	5	9890000
373193	-0.5	10	600	5	8240000
337903	-0.5	10	600	5	6830000
643703	-0.5	10	600	5	8080000
966613	-0.5	10	600	5	7690000
522317	-0.5	10	600	5	6540000
896717	-0.5	10	600	5	8760000
322397	-0.5	10	600	5	6780000
937589	-0.5	10	600	5	9800000
462239	-0.5	10	600	5	9150000
861599	-0.5	10	600	5	7430000
449671	-0.5	10	600	5	7310000
241303	-0.5	10	600	5	7930000
933403	-0.5	10	600	5	7540000
647201	-0.5	10	600	5	8160000
338213	-0.5	10	600	5	9210000
872393	-0.5	10	600	5	10560000
823789	-0.5	10	600	5	8470000
202757	-0.5	10	600	5	10130000
747427	-0.5	10	600	5	8150000
706313	-0.5	10	600	5	9890000
373193	-0.5	10	600	5	8240000
337903	-0.5	10	600	5	6830000
643703	-0.5	10	600	5	8080000
966613	-0.5	10	600	5	7690000
522317	-0.5	10	600	5	6540000
896717	-0.5	10	600	5	8760000
322397	-0.5	10	600	5	6780000
937589	-0.5	10	400	5	9590000
462239	-0.5	10	400	5	9860000
861599	-0.5	10	400	5	8060000
449671	-0.5	10	400	5	5e+06
241303	-0.5	10	400	5	7390000
933403	-0.5	10	400	5	7560000
647201	-0.5	10	400	5	8140000
338213	-0.5	10	400	5	8840000
872393	-0.5	10	400	5	10230000
823789	-0.5	10	400	5	7940000
202757	-0.5	10	400	5	7120000
747427	-0.5	10	400	5	7910000
706313	-0.5	10	400	5	9810000
373193	-0.5	10	400	5	7880000
337903	-0.5	10	400	5	8590000
643703	-0.5	10	400	5	7280000
966613	-0.5	10	400	5	8760000
522317	-0.5	10	400	5	4340000
896717	-0.5	10	400	5	7640000
322397	-0.5	10	400	5	6e+06
937589	-0.5	10	400	5	9590000
462239	-0.5	10	400	5	9860000
861599	-0.5	10	400	5	8060000
449671	-0.5	10	400	5	5e+06
241303	-0.5	10	400	5	7390000
933403	-0.5	10	400	5	7560000
647201	-0.5	10	400	5	8140000
338213	-0.5	10	400	5	8840000
872393	-0.5	10	400	5	10230000
823789	-0.5	10	400	5	7940000
202757	-0.5	10	400	5	7120000
747427	-0.5	10	400	5	7910000
706313	-0.5	10	400	5	9810000
373193	-0.5	10	400	5	7880000
337903	-0.5	10	400	5	8590000
643703	-0.5	10	400	5	7280000
966613	-0.5	10	400	5	8760000
522317	-0.5	10	400	5	4340000
896717	-0.5	10	400	5	7640000
322397	-0.5	10	400	5	6e+06
937589	-0.5	10	400	5	9590000
462239	-0.5	10	400	5	9860000
861599	-0.5	10	400	5	8060000
449671	-0.5	10	400	5	5e+06
241303	-0.5	10	400	5	7390000
933403	-0.5	10	400	5	7560000
647201	-0.5	10	400	5	8140000
338213	-0.5	10	400	5	8840000
872393	-0.5	10	400	5	10230000
823789	-0.5	10	400	5	7940000
202757	-0.5	10	400	5	7120000
747427	-0.5	10	400	5	7910000
706313	-0.5	10	400	5	9810000
373193	-0.5	10	400	5	7880000
337903	-0.5	10	400	5	8590000
643703	-0.5	10	400	5	7280000
966613	-0.5	10	400	5	8760000
522317	-0.5	10	400	5	4340000
896717	-0.5	10	400	5	7640000
322397	-0.5	10	400	5	6e+06
937589	-0.5	10	400	5	9590000
462239	-0.5	10	400	5	9860000
861599	-0.5	10	400	5	8060000
449671	-0.5	10	400	5	5e+06
241303	-0.5	10	400	5	7390000
933403	-0.5	10	400	5	7560000
647201	-0.5	10	400	5	8140000
338213	-0.5	10	400	5	8840000
872393	-0.5	10	400	5	10230000
823789	-0.5	10	400	5	7940000
202757	-0.5	10	400	5	7120000
747427	-0.5	10	400	5	7910000
706313	-0.5	10	400	5	9810000
373193	-0.5	10	400	5	7880000
337903	-0.5	10	400	5	8590000
643703	-0.5	10	400	5	7280000
966613	-0.5	10	400	5	8760000
522317	-0.5	10	400	5	4340000
896717	-0.5	10	400	5	7640000
322397	-0.5	10	400	5	6e+06
937589	-0.5	10	200	5	8700000
462239	-0.5	10	200	5	9660000
861599	-0.5	10	200	5	8300000
449671	-0.5	10	200	5	5510000
241303	-0.5	10	200	5	7140000
933403	-0.5	10	200	5	6940000
647201	-0.5	10	200	5	9480000
338213	-0.5	10	200	5	10080000
872393	-0.5	10	200	5	9680000
823789	-0.5	10	200	5	7330000
202757	-0.5	10	200	5	7050000
747427	-0.5	10	200	5	6630000
706313	-0.5	10	200	5	8500000
373193	-0.5	10	200	5	7950000
337903	-0.5	10	200	5	8400000
643703	-0.5	10	200	5	6240000
966613	-0.5	10	200	5	7670000
522317	-0.5	10	200	5	3190000
896717	-0.5	10	200	5	7930000
322397	-0.5	10	200	5	6650000
937589	-0.5	10	200	5	8700000
462239	-0.5	10	200	5	9660000
861599	-0.5	10	200	5	8300000
449671	-0.5	10	200	5	5510000
241303	-0.5	10	200	5	7140000
933403	-0.5	10	200	5	6940000
647201	-0.5	10	200	5	9480000
338213	-0.5	10	200	5	10080000
872393	-0.5	10	200	5	9680000
823789	-0.5	10	200	5	7330000
202757	-0.5	10	200	5	7050000
747427	-0.5	10	200	5	6630000
706313	-0.5	10	200	5	8500000
373193	-0.5	10	200	5	7950000
337903	-0.5	10	200	5	8400000
643703	-0.5	10	200	5	6240000
966613	-0.5	10	200	5	7670000
522317	-0.5	10	200	5	3190000
896717	-0.5	10	200	5	7930000
322397	-0.5	10	200	5	6650000
937589	-0.5	10	200	5	8700000
462239	-0.5	10	200	5	9660000
861599	-0.5	10	200	5	8300000
449671	-0.5	10	200	5	5510000
241303	-0.5	10	200	5	7140000
933403	-0.5	10	200	5	6940000
647201	-0.5	10	200	5	9480000
338213	-0.5	10	200	5	10080000
872393	-0.5	10	200	5	9680000
823789	-0.5	10	200	5	7330000
202757	-0.5	10	200	5	7050000
747427	-0.5	10	200	5	6630000
706313	-0.5	10	200	5	8500000
373193	-0.5	10	200	5	7950000
337903	-0.5	10	200	5	8400000
643703	-0.5	10	200	5	6240000
966613	-0.5	10	200	5	7670000
522317	-0.5	10	200	5	3190000
896717	-0.5	10	200	5	7930000
322397	-0.5	10	200	5	6650000
937589	-0.5	10	200	5	8700000
462239	-0.5	10	200	5	9660000
861599	-0.5	10	200	5	8300000
449671	-0.5	10	200	5	5510000
241303	-0.5	10	200	5	7140000
933403	-0.5	10	200	5	6940000
647201	-0.5	10	200	5	9480000
338213	-0.5	10	200	5	10080000
872393	-0.5	10	200	5	9680000
823789	-0.5	10	200	5	7330000
202757	-0.5	10	200	5	7050000
747427	-0.5	10	200	5	6630000
706313	-0.5	10	200	5	8500000
373193	-0.5	10	200	5	7950000
337903	-0.5	10	200	5	8400000
643703	-0.5	10	200	5	6240000
966613	-0.5	10	200	5	7670000
522317	-0.5	10	200	5	3190000
896717	-0.5	10	200	5	7930000
322397	-0.5	10	200	5	6650000
937589	-0.5	10	100	5	6290000
462239	-0.5	10	100	5	10020000
861599	-0.5	10	100	5	7080000
449671	-0.5	10	100	5	5630000
241303	-0.5	10	100	5	7170000
933403	-0.5	10	100	5	6820000
647201	-0.5	10	100	5	9090000
338213	-0.5	10	100	5	9510000
872393	-0.5	10	100	5	9900000
823789	-0.5	10	100	5	7040000
202757	-0.5	10	100	5	6060000
747427	-0.5	10	100	5	5420000
706313	-0.5	10	100	5	8170000
373193	-0.5	10	100	5	7e+06
337903	-0.5	10	100	5	9470000
643703	-0.5	10	100	5	6740000
966613	-0.5	10	100	5	7920000
522317	-0.5	10	100	5	2310000
896717	-0.5	10	100	5	6860000
322397	-0.5	10	100	5	6430000
937589	-0.5	10	100	5	6290000
462239	-0.5	10	100	5	10020000
861599	-0.5	10	100	5	7080000
449671	-0.5	10	100	5	5630000
241303	-0.5	10	100	5	7170000
933403	-0.5	10	100	5	6820000
647201	-0.5	10	100	5	9090000
338213	-0.5	10	100	5	9510000
872393	-0.5	10	100	5	9900000
823789	-0.5	10	100	5	7040000
202757	-0.5	10	100	5	6060000
747427	-0.5	10	100	5	5420000
706313	-0.5	10	100	5	8170000
373193	-0.5	10	100	5	7e+06
337903	-0.5	10	100	5	9470000
643703	-0.5	10	100	5	6740000
966613	-0.5	10	100	5	7920000
522317	-0.5	10	100	5	2310000
896717	-0.5	10	100	5	6860000
322397	-0.5	10	100	5	6430000
937589	-0.5	10	100	5	6290000
462239	-0.5	10	100	5	10020000
861599	-0.5	10	100	5	7080000
449671	-0.5	10	100	5	5630000
241303	-0.5	10	100	5	7170000
933403	-0.5	10	100	5	6820000
647201	-0.5	10	100	5	9090000
338213	-0.5	10	100	5	9510000
872393	-0.5	10	100	5	9900000
823789	-0.5	10	100	5	7040000
202757	-0.5	10	100	5	6060000
747427	-0.5	10	100	5	5420000
706313	-0.5	10	100	5	8170000
373193	-0.5	10	100	5	7e+06
337903	-0.5	10	100	5	9470000
643703	-0.5	10	100	5	6740000
966613	-0.5	10	100	5	7920000
522317	-0.5	10	100	5	2310000
896717	-0.5	10	100	5	6860000
322397	-0.5	10	100	5	6430000
937589	-0.5	10	100	5	6290000
462239	-0.5	10	100	5	10020000
861599	-0.5	10	100	5	7080000
449671	-0.5	10	100	5	5630000
241303	-0.5	10	100	5	7170000
933403	-0.5	10	100	5	6820000
647201	-0.5	10	100	5	9090000
338213	-0.5	10	100	5	9510000
872393	-0.5	10	100	5	9900000
823789	-0.5	10	100	5	7040000
202757	-0.5	10	100	5	6060000
747427	-0.5	10	100	5	5420000
706313	-0.5	10	100	5	8170000
373193	-0.5	10	100	5	7e+06
337903	-0.5	10	100	5	9470000
643703	-0.5	10	100	5	6740000
966613	-0.5	10	100	5	7920000
522317	-0.5	10	100	5	2310000
896717	-0.5	10	100	5	6860000
322397	-0.5	10	100	5	6430000
937589	-0.5	10	50	5	6050000
462239	-0.5	10	50	5	10290000
861599	-0.5	10	50	5	7240000
449671	-0.5	10	50	5	6240000
241303	-0.5	10	50	5	6830000
933403	-0.5	10	50	5	6740000
647201	-0.5	10	50	5	8870000
338213	-0.5	10	50	5	9310000
872393	-0.5	10	50	5	9580000
823789	-0.5	10	50	5	6730000
202757	-0.5	10	50	5	6490000
747427	-0.5	10	50	5	6010000
706313	-0.5	10	50	5	7750000
373193	-0.5	10	50	5	6470000
337903	-0.5	10	50	5	7430000
643703	-0.5	10	50	5	7100000
966613	-0.5	10	50	5	6250000
522317	-0.5	10	50	5	2580000
896717	-0.5	10	50	5	7100000
322397	-0.5	10	50	5	4600000
937589	-0.5	10	50	5	6050000
462239	-0.5	10	50	5	10290000
861599	-0.5	10	50	5	7240000
449671	-0.5	10	50	5	6240000
241303	-0.5	10	50	5	6830000
933403	-0.5	10	50	5	6740000
647201	-0.5	10	50	5	8870000
338213	-0.5	10	50	5	9310000
872393	-0.5	10	50	5	9580000
823789	-0.5	10	50	5	6730000
202757	-0.5	10	50	5	6490000
747427	-0.5	10	50	5	6010000
706313	-0.5	10	50	5	7750000
373193	-0.5	10	50	5	6470000
337903	-0.5	10	50	5	7430000
643703	-0.5	10	50	5	7100000
966613	-0.5	10	50	5	6250000
522317	-0.5	10	50	5	2580000
896717	-0.5	10	50	5	7100000
322397	-0.5	10	50	5	4600000
937589	-0.5	10	50	5	6050000
462239	-0.5	10	50	5	10290000
861599	-0.5	10	50	5	7240000
449671	-0.5	10	50	5	6240000
241303	-0.5	10	50	5	6830000
933403	-0.5	10	50	5	6740000
647201	-0.5	10	50	5	8870000
338213	-0.5	10	50	5	9310000
872393	-0.5	10	50	5	9580000
823789	-0.5	10	50	5	6730000
202757	-0.5	10	50	5	6490000
747427	-0.5	10	50	5	6010000
706313	-0.5	10	50	5	7750000
373193	-0.5	10	50	5	6470000
337903	-0.5	10	50	5	7430000
643703	-0.5	10	50	5	7100000
966613	-0.5	10	50	5	6250000
522317	-0.5	10	50	5	2580000
896717	-0.5	10	50	5	7100000
322397	-0.5	10	50	5	4600000
937589	-0.5	10	50	5	6050000
462239	-0.5	10	50	5	10290000
861599	-0.5	10	50	5	7240000
449671	-0.5	10	50	5	6240000
241303	-0.5	10	50	5	6830000
933403	-0.5	10	50	5	6740000
647201	-0.5	10	50	5	8870000
338213	-0.5	10	50	5	9310000
872393	-0.5	10	50	5	9580000
823789	-0.5	10	50	5	6730000
202757	-0.5	10	50	5	6490000
747427	-0.5	10	50	5	6010000
706313	-0.5	10	50	5	7750000
373193	-0.5	10	50	5	6470000
337903	-0.5	10	50	5	7430000
643703	-0.5	10	50	5	7100000
966613	-0.5	10	50	5	6250000
522317	-0.5	10	50	5	2580000
896717	-0.5	10	50	5	7100000
322397	-0.5	10	50	5	4600000
937589	-0.5	10	20	5	5120000
462239	-0.5	10	20	5	7710000
861599	-0.5	10	20	5	4290000
449671	-0.5	10	20	5	4290000
241303	-0.5	10	20	5	5080000
933403	-0.5	10	20	5	5090000
647201	-0.5	10	20	5	7150000
338213	-0.5	10	20	5	6050000
872393	-0.5	10	20	5	8840000
823789	-0.5	10	20	5	4310000
202757	-0.5	10	20	5	4630000
747427	-0.5	10	20	5	4500000
706313	-0.5	10	20	5	6550000
373193	-0.5	10	20	5	6520000
337903	-0.5	10	20	5	5680000
643703	-0.5	10	20	5	7130000
966613	-0.5	10	20	5	5080000
522317	-0.5	10	20	5	1900000
896717	-0.5	10	20	5	6870000
322397	-0.5	10	20	5	4890000
937589	-0.5	10	20	5	5120000
462239	-0.5	10	20	5	7710000
861599	-0.5	10	20	5	4290000
449671	-0.5	10	20	5	4290000
241303	-0.5	10	20	5	5080000
933403	-0.5	10	20	5	5090000
647201	-0.5	10	20	5	7150000
338213	-0.5	10	20	5	6050000
872393	-0.5	10	20	5	8840000
823789	-0.5	10	20	5	4310000
202757	-0.5	10	20	5	4630000
747427	-0.5	10	20	5	4500000
706313	-0.5	10	20	5	6550000
373193	-0.5	10	20	5	6520000
337903	-0.5	10	20	5	5680000
643703	-0.5	10	20	5	7130000
966613	-0.5	10	20	5	5080000
522317	-0.5	10	20	5	1900000
896717	-0.5	10	20	5	6870000
322397	-0.5	10	20	5	4890000
937589	-0.5	10	20	5	5120000
462239	-0.5	10	20	5	7710000
861599	-0.5	10	20	5	4290000
449671	-0.5	10	20	5	4290000
241303	-0.5	10	20	5	5080000
933403	-0.5	10	20	5	5090000
647201	-0.5	10	20	5	7150000
338213	-0.5	10	20	5	6050000
872393	-0.5	10	20	5	8840000
823789	-0.5	10	20	5	4310000
202757	-0.5	10	20	5	4630000
747427	-0.5	10	20	5	4500000
706313	-0.5	10	20	5	6550000
373193	-0.5	10	20	5	6520000
337903	-0.5	10	20	5	5680000
643703	-0.5	10	20	5	7130000
966613	-0.5	10	20	5	5080000
522317	-0.5	10	20	5	1900000
896717	-0.5	10	20	5	6870000
322397	-0.5	10	20	5	4890000
937589	-0.5	10	20	5	5120000
462239	-0.5	10	20	5	7710000
861599	-0.5	10	20	5	4290000
449671	-0.5	10	20	5	4290000
241303	-0.5	10	20	5	5080000
933403	-0.5	10	20	5	5090000
647201	-0.5	10	20	5	7150000
338213	-0.5	10	20	5	6050000
872393	-0.5	10	20	5	8840000
823789	-0.5	10	20	5	4310000
202757	-0.5	10	20	5	4630000
747427	-0.5	10	20	5	4500000
706313	-0.5	10	20	5	6550000
373193	-0.5	10	20	5	6520000
337903	-0.5	10	20	5	5680000
643703	-0.5	10	20	5	7130000
966613	-0.5	10	20	5	5080000
522317	-0.5	10	20	5	1900000
896717	-0.5	10	20	5	6870000
322397	-0.5	10	20	5	4890000
937589	-0.5	10	10	5	4630000
462239	-0.5	10	10	5	6500000
861599	-0.5	10	10	5	2800000
449671	-0.5	10	10	5	2920000
241303	-0.5	10	10	5	4340000
933403	-0.5	10	10	5	4790000
647201	-0.5	10	10	5	5220000
338213	-0.5	10	10	5	5550000
872393	-0.5	10	10	5	7690000
823789	-0.5	10	10	5	2540000
202757	-0.5	10	10	5	1620000
747427	-0.5	10	10	5	3520000
706313	-0.5	10	10	5	6900000
373193	-0.5	10	10	5	6880000
337903	-0.5	10	10	5	4520000
643703	-0.5	10	10	5	7480000
966613	-0.5	10	10	5	4390000
522317	-0.5	10	10	5	1850000
896717	-0.5	10	10	5	5190000
322397	-0.5	10	10	5	3750000
937589	-0.5	10	10	5	4630000
462239	-0.5	10	10	5	6500000
861599	-0.5	10	10	5	2800000
449671	-0.5	10	10	5	2920000
241303	-0.5	10	10	5	4340000
933403	-0.5	10	10	5	4790000
647201	-0.5	10	10	5	5220000
338213	-0.5	10	10	5	5550000
872393	-0.5	10	10	5	7690000
823789	-0.5	10	10	5	2540000
202757	-0.5	10	10	5	1620000
747427	-0.5	10	10	5	3520000
706313	-0.5	10	10	5	6900000
373193	-0.5	10	10	5	6880000
337903	-0.5	10	10	5	4520000
643703	-0.5	10	10	5	7480000
966613	-0.5	10	10	5	4390000
522317	-0.5	10	10	5	1850000
896717	-0.5	10	10	5	5190000
322397	-0.5	10	10	5	3750000
937589	-0.5	10	10	5	4630000
462239	-0.5	10	10	5	6500000
861599	-0.5	10	10	5	2800000
449671	-0.5	10	10	5	2920000
241303	-0.5	10	10	5	4340000
933403	-0.5	10	10	5	4790000
647201	-0.5	10	10	5	5220000
338213	-0.5	10	10	5	5550000
872393	-0.5	10	10	5	7690000
823789	-0.5	10	10	5	2540000
202757	-0.5	10	10	5	1620000
747427	-0.5	10	10	5	3520000
706313	-0.5	10	10	5	6900000
373193	-0.5	10	10	5	6880000
337903	-0.5	10	10	5	4520000
643703	-0.5	10	10	5	7480000
966613	-0.5	10	10	5	4390000
522317	-0.5	10	10	5	1850000
896717	-0.5	10	10	5	5190000
322397	-0.5	10	10	5	3750000
937589	-0.5	10	10	5	4630000
462239	-0.5	10	10	5	6500000
861599	-0.5	10	10	5	2800000
449671	-0.5	10	10	5	2920000
241303	-0.5	10	10	5	4340000
933403	-0.5	10	10	5	4790000
647201	-0.5	10	10	5	5220000
338213	-0.5	10	10	5	5550000
872393	-0.5	10	10	5	7690000
823789	-0.5	10	10	5	2540000
202757	-0.5	10	10	5	1620000
747427	-0.5	10	10	5	3520000
706313	-0.5	10	10	5	6900000
373193	-0.5	10	10	5	6880000
337903	-0.5	10	10	5	4520000
643703	-0.5	10	10	5	7480000
966613	-0.5	10	10	5	4390000
522317	-0.5	10	10	5	1850000
896717	-0.5	10	10	5	5190000
322397	-0.5	10	10	5	3750000
937589	-0.5	12	1000	5	9610000
462239	-0.5	12	1000	5	10550000
861599	-0.5	12	1000	5	8390000
449671	-0.5	12	1000	5	6e+06
241303	-0.5	12	1000	5	4270000
933403	-0.5	12	1000	5	7640000
647201	-0.5	12	1000	5	8310000
338213	-0.5	12	1000	5	8640000
872393	-0.5	12	1000	5	10180000
823789	-0.5	12	1000	5	8620000
202757	-0.5	12	1000	5	11010000
747427	-0.5	12	1000	5	7270000
706313	-0.5	12	1000	5	9270000
373193	-0.5	12	1000	5	8070000
337903	-0.5	12	1000	5	4890000
643703	-0.5	12	1000	5	8950000
966613	-0.5	12	1000	5	6910000
522317	-0.5	12	1000	5	4110000
896717	-0.5	12	1000	5	8530000
322397	-0.5	12	1000	5	8010000
937589	-0.5	12	1000	5	9610000
462239	-0.5	12	1000	5	10550000
861599	-0.5	12	1000	5	8390000
449671	-0.5	12	1000	5	6e+06
241303	-0.5	12	1000	5	4270000
933403	-0.5	12	1000	5	7640000
647201	-0.5	12	1000	5	8310000
338213	-0.5	12	1000	5	8640000
872393	-0.5	12	1000	5	10180000
823789	-0.5	12	1000	5	8620000
202757	-0.5	12	1000	5	11010000
747427	-0.5	12	1000	5	7270000
706313	-0.5	12	1000	5	9270000
373193	-0.5	12	1000	5	8070000
337903	-0.5	12	1000	5	4890000
643703	-0.5	12	1000	5	8950000
966613	-0.5	12	1000	5	6910000
522317	-0.5	12	1000	5	4110000
896717	-0.5	12	1000	5	8530000
322397	-0.5	12	1000	5	8010000
937589	-0.5	12	1000	5	9610000
462239	-0.5	12	1000	5	10550000
861599	-0.5	12	1000	5	8390000
449671	-0.5	12	1000	5	6e+06
241303	-0.5	12	1000	5	4270000
933403	-0.5	12	1000	5	7640000
647201	-0.5	12	1000	5	8310000
338213	-0.5	12	1000	5	8640000
872393	-0.5	12	1000	5	10180000
823789	-0.5	12	1000	5	8620000
202757	-0.5	12	1000	5	11010000
747427	-0.5	12	1000	5	7270000
706313	-0.5	12	1000	5	9270000
373193	-0.5	12	1000	5	8070000
337903	-0.5	12	1000	5	4890000
643703	-0.5	12	1000	5	8950000
966613	-0.5	12	1000	5	6910000
522317	-0.5	12	1000	5	4110000
896717	-0.5	12	1000	5	8530000
322397	-0.5	12	1000	5	8010000
937589	-0.5	12	1000	5	9610000
462239	-0.5	12	1000	5	10550000
861599	-0.5	12	1000	5	8390000
449671	-0.5	12	1000	5	6e+06
241303	-0.5	12	1000	5	4270000
933403	-0.5	12	1000	5	7640000
647201	-0.5	12	1000	5	8310000
338213	-0.5	12	1000	5	8640000
872393	-0.5	12	1000	5	10180000
823789	-0.5	12	1000	5	8620000
202757	-0.5	12	1000	5	11010000
747427	-0.5	12	1000	5	7270000
706313	-0.5	12	1000	5	9270000
373193	-0.5	12	1000	5	8070000
337903	-0.5	12	1000	5	4890000
643703	-0.5	12	1000	5	8950000
966613	-0.5	12	1000	5	6910000
522317	-0.5	12	1000	5	4110000
896717	-0.5	12	1000	5	8530000
322397	-0.5	12	1000	5	8010000
937589	-0.5	12	800	5	9400000
462239	-0.5	12	800	5	9060000
861599	-0.5	12	800	5	8270000
449671	-0.5	12	800	5	8040000
241303	-0.5	12	800	5	7670000
933403	-0.5	12	800	5	7640000
647201	-0.5	12	800	5	8380000
338213	-0.5	12	800	5	8470000
872393	-0.5	12	800	5	10080000
823789	-0.5	12	800	5	8520000
202757	-0.5	12	800	5	10880000
747427	-0.5	12	800	5	8e+06
706313	-0.5	12	800	5	9090000
373193	-0.5	12	800	5	7990000
337903	-0.5	12	800	5	5210000
643703	-0.5	12	800	5	8550000
966613	-0.5	12	800	5	7440000
522317	-0.5	12	800	5	6940000
896717	-0.5	12	800	5	8240000
322397	-0.5	12	800	5	5280000
937589	-0.5	12	800	5	9400000
462239	-0.5	12	800	5	9060000
861599	-0.5	12	800	5	8270000
449671	-0.5	12	800	5	8040000
241303	-0.5	12	800	5	7670000
933403	-0.5	12	800	5	7640000
647201	-0.5	12	800	5	8380000
338213	-0.5	12	800	5	8470000
872393	-0.5	12	800	5	10080000
823789	-0.5	12	800	5	8520000
202757	-0.5	12	800	5	10880000
747427	-0.5	12	800	5	8e+06
706313	-0.5	12	800	5	9090000
373193	-0.5	12	800	5	7990000
337903	-0.5	12	800	5	5210000
643703	-0.5	12	800	5	8550000
966613	-0.5	12	800	5	7440000
522317	-0.5	12	800	5	6940000
896717	-0.5	12	800	5	8240000
322397	-0.5	12	800	5	5280000
937589	-0.5	12	800	5	9400000
462239	-0.5	12	800	5	9060000
861599	-0.5	12	800	5	8270000
449671	-0.5	12	800	5	8040000
241303	-0.5	12	800	5	7670000
933403	-0.5	12	800	5	7640000
647201	-0.5	12	800	5	8380000
338213	-0.5	12	800	5	8470000
872393	-0.5	12	800	5	10080000
823789	-0.5	12	800	5	8520000
202757	-0.5	12	800	5	10880000
747427	-0.5	12	800	5	8e+06
706313	-0.5	12	800	5	9090000
373193	-0.5	12	800	5	7990000
337903	-0.5	12	800	5	5210000
643703	-0.5	12	800	5	8550000
966613	-0.5	12	800	5	7440000
522317	-0.5	12	800	5	6940000
896717	-0.5	12	800	5	8240000
322397	-0.5	12	800	5	5280000
937589	-0.5	12	800	5	9400000
462239	-0.5	12	800	5	9060000
861599	-0.5	12	800	5	8270000
449671	-0.5	12	800	5	8040000
241303	-0.5	12	800	5	7670000
933403	-0.5	12	800	5	7640000
647201	-0.5	12	800	5	8380000
338213	-0.5	12	800	5	8470000
872393	-0.5	12	800	5	10080000
823789	-0.5	12	800	5	8520000
202757	-0.5	12	800	5	10880000
747427	-0.5	12	800	5	8e+06
706313	-0.5	12	800	5	9090000
373193	-0.5	12	800	5	7990000
337903	-0.5	12	800	5	5210000
643703	-0.5	12	800	5	8550000
966613	-0.5	12	800	5	7440000
522317	-0.5	12	800	5	6940000
896717	-0.5	12	800	5	8240000
322397	-0.5	12	800	5	5280000
937589	-0.5	12	600	5	9400000
462239	-0.5	12	600	5	8830000
861599	-0.5	12	600	5	7190000
449671	-0.5	12	600	5	7200000
241303	-0.5	12	600	5	7670000
933403	-0.5	12	600	5	7640000
647201	-0.5	12	600	5	8300000
338213	-0.5	12	600	5	8810000
872393	-0.5	12	600	5	9940000
823789	-0.5	12	600	5	7930000
202757	-0.5	12	600	5	10170000
747427	-0.5	12	600	5	8120000
706313	-0.5	12	600	5	9880000
373193	-0.5	12	600	5	7990000
337903	-0.5	12	600	5	5890000
643703	-0.5	12	600	5	7820000
966613	-0.5	12	600	5	7420000
522317	-0.5	12	600	5	6370000
896717	-0.5	12	600	5	8130000
322397	-0.5	12	600	5	5280000
937589	-0.5	12	600	5	9400000
462239	-0.5	12	600	5	8830000
861599	-0.5	12	600	5	7190000
449671	-0.5	12	600	5	7200000
241303	-0.5	12	600	5	7670000
933403	-0.5	12	600	5	7640000
647201	-0.5	12	600	5	8300000
338213	-0.5	12	600	5	8810000
872393	-0.5	12	600	5	9940000
823789	-0.5	12	600	5	7930000
